1157,30,30,30,15,15,0.7456,-0.131
1158,30,30,30,15,15,0.756,-0.127
1159,30,30,30,15,15,0.7656,-0.123
1160,30,30,30,15,15,0.775,-0.1192
1161,30,30,30,15,15,0.7827,-0.1154
1162,30,30,30,15,15,0.7896,-0.1118
1163,30,30,30,15,15,0.7954,-0.1084
1164,30,30,30,15,15,0.8003,-0.10516
1165,30,30,30,15,15,0.805,-0.1022
1166,30,30,30,15,15,0.8096,-0.09937
1167,30,30,30,15,15,0.8145,-0.09686
1168,30,30,30,15,15,0.82,-0.0944
1169,30,30,30,15,15,0.825,-0.09216
1170,30,30,30,15,15,0.8306,-0.0899
1171,30,30,30,15,15,0.8354,-0.0877
1172,30,30,30,15,15,0.84,-0.0855
1173,30,30,30,15,15,0.8438,-0.0833
1174,30,30,30,15,15,0.8467,-0.08124
1175,30,30,30,15,15,0.849,-0.07916
1176,30,30,30,15,15,0.8516,-0.0773
1177,30,30,30,15,15,0.854,-0.0755
1178,30,30,30,15,15,0.8564,-0.0739
1179,30,30,30,15,15,0.8594,-0.0724
1180,30,30,30,15,15,0.863,-0.071
1181,30,30,30,15,15,0.866,-0.0696
1182,30,30,30,15,15,0.869,-0.0682
1183,30,30,30,15,15,0.872,-0.0668
1184,30,30,30,15,15,0.875,-0.06537
1185,30,30,30,15,15,0.877,-0.06396
1186,30,30,30,15,15,0.8784,-0.06256
1187,30,30,30,15,15,0.88,-0.06122
1188,30,30,30,15,15,0.881,-0.05997
1189,30,30,30,15,15,0.8823,-0.0588
1190,30,30,30,15,15,0.8843,-0.05777
1191,30,30,30,15,15,0.886,-0.0568
1192,30,30,30,15,15,0.8887,-0.05585
1193,30,30,30,15,15,0.8906,-0.05493
1194,30,30,30,15,15,0.893,-0.05402
1195,30,30,30,15,15,0.895,-0.05304
1196,30,30,30,15,15,0.8965,-0.05206
1197,30,30,30,15,15,0.8975,-0.05106
1198,30,30,30,15,15,0.8984,-0.05008
1199,30,30,30,15,15,0.8994,-0.04913
1200,30,30,30,15,15,0.9,-0.04822
1201,30,30,30,15,15,0.9014,-0.04742
1202,30,30,30,15,15,0.9023,-0.0467
1203,30,30,30,15,15,0.904,-0.046
1204,30,30,30,15,15,0.906,-0.04535
1205,30,30,30,15,15,0.907,-0.0447
1206,30,30,30,15,15,0.909,-0.04404
1207,30,30,30,15,15,0.91,-0.04337
1208,30,30,30,15,15,0.9116,-0.04263
1209,30,30,30,15,15,0.912,-0.0419
1210,30,30,30,15,15,0.9126,-0.04114
1211,30,30,30,15,15,0.913,-0.04044
1212,30,30,30,15,15,0.914,-0.03973
1213,30,30,30,15,15,0.9146,-0.03912
1214,30,30,30,15,15,0.9155,-0.03857
1215,30,30,30,15,15,0.9165,-0.03806
1216,30,30,30,15,15,0.918,-0.0376
1217,30,30,30,15,15,0.9194,-0.0371
1218,30,30,30,15,15,0.9204,-0.03665
1219,30,30,30,15,15,0.922,-0.03613
1220,30,30,30,15,15,0.923,-0.03558
1221,30,30,30,15,15,0.9233,-0.03503
1222,30,30,30,15,15,0.924,-0.03445
1223,30,30,30,15,15,0.924,-0.03387
1224,30,30,30,15,15,0.9243,-0.03333
1225,30,30,30,15,15,0.925,-0.03284
1226,30,30,30,15,15,0.9253,-0.03238
1227,30,30,30,15,15,0.9263,-0.03198
1228,30,30,30,15,15,0.9272,-0.03162
1229,30,30,30,15,15,0.9287,-0.03128
1230,30,30,30,15,15,0.9297,-0.03093
1231,30,30,30,15,15,0.9307,-0.03055
1232,30,30,30,15,15,0.931,-0.03015
1233,30,30,30,15,15,0.932,-0.02972
1234,30,30,30,15,15,0.932,-0.02927
1235,30,30,30,15,15,0.9326,-0.0288
1236,30,30,30,15,15,0.9326,-0.02835
1237,30,30,30,15,15,0.933,-0.02792
1238,30,30,30,15,15,0.9336,-0.02754
1239,30,30,30,15,15,0.934,-0.0272
1240,30,30,30,15,15,0.9346,-0.0269
1241,30,30,30,15,15,0.9355,-0.02663
1242,30,30,30,15,15,0.9365,-0.02637
1243,30,30,30,15,15,0.9375,-0.02611
1244,30,30,30,15,15,0.938,-0.02582
1245,30,30,30,15,15,0.9385,-0.0255
1246,30,30,30,15,15,0.939,-0.02515
1247,30,30,30,15,15,0.9395,-0.02477
1248,30,30,30,15,15,0.9395,-0.0244
1249,30,30,30,15,15,0.9395,-0.02403
1250,30,30,30,15,15,0.9395,-0.02368
1251,30,30,30,15,15,0.94,-0.02338
1252,30,30,30,15,15,0.9404,-0.02312
1253,30,30,30,15,15,0.941,-0.02289
1254,30,30,30,15,15,0.942,-0.02267
1255,30,30,30,15,15,0.9424,-0.02248
1256,30,30,30,15,15,0.9434,-0.02228
1257,30,30,30,15,15,0.944,-0.02205
1258,30,30,30,15,15,0.9443,-0.02179
1259,30,30,30,15,15,0.9443,-0.02151
1260,30,30,30,15,15,0.945,-0.02121
1261,30,30,30,15,15,0.945,-0.0209
1262,30,30,30,15,15,0.945,-0.0206
1263,30,30,30,15,15,0.945,-0.02031
1264,30,30,30,15,15,0.9453,-0.02005
1265,30,30,30,15,15,0.9453,-0.01984
1266,30,30,30,15,15,0.946,-0.01964
1267,30,30,30,15,15,0.947,-0.01949
1268,30,30,30,15,15,0.9473,-0.01933
1269,30,30,30,15,15,0.9478,-0.01918
1270,30,30,30,15,15,0.948,-0.01901
1271,30,30,30,15,15,0.9487,-0.01881
1272,30,30,30,15,15,0.9487,-0.0186
1273,30,30,30,15,15,0.949,-0.01836
1274,30,30,30,15,15,0.949,-0.0181
1275,30,30,30,15,15,0.949,-0.01784
1276,30,30,30,15,15,0.949,-0.0176
1277,30,30,30,15,15,0.949,-0.01736
1278,30,30,30,15,15,0.949,-0.01717
1279,30,30,30,15,15,0.9497,-0.017
1280,30,30,30,15,15,0.95,-0.01686
1281,30,30,30,15,15,0.9507,-0.01674
1282,30,30,30,15,15,0.951,-0.01662
1283,30,30,30,15,15,0.9517,-0.0165
1284,30,30,30,15,15,0.952,-0.01636
1285,30,30,30,15,15,0.9526,-0.0162
1286,30,30,30,15,15,0.9526,-0.01602
1287,30,30,30,15,15,0.9526,-0.01581
1288,30,30,30,15,15,0.9526,-0.015594
1289,30,30,30,15,15,0.9526,-0.01537
1290,30,30,30,15,15,0.9526,-0.01517
1291,30,30,30,15,15,0.9526,-0.01498
1292,30,30,30,15,15,0.953,-0.01482
1293,30,30,30,15,15,0.953,-0.01469
1294,30,30,30,15,15,0.9536,-0.01458
1295,30,30,30,15,15,0.954,-0.01449
1296,30,30,30,15,15,0.9546,-0.014404
1297,30,30,30,15,15,0.955,-0.01431
1298,30,30,30,15,15,0.9556,-0.014206
1299,30,30,30,15,15,0.9556,-0.01408
1300,30,30,30,15,15,0.9556,-0.01392
1301,30,30,30,15,15,0.9556,-0.01375
1302,30,30,30,15,15,0.9556,-0.013565
1303,30,30,30,15,15,0.9556,-0.013374
1304,30,30,30,15,15,0.9556,-0.0132
1305,30,30,30,15,15,0.9556,-0.01304
1306,30,30,30,15,15,0.9556,-0.0129
1307,30,30,30,15,15,0.956,-0.01279
1308,30,30,30,15,15,0.9565,-0.0127
1309,30,30,30,15,15,0.9565,-0.012634
1310,30,30,30,15,15,0.957,-0.01257
1311,30,30,30,15,15,0.9575,-0.012505
1312,30,30,30,15,15,0.958,-0.01243
1313,30,30,30,15,15,0.958,-0.01233
1314,30,30,30,15,15,0.958,-0.012215
1315,30,30,30,15,15,0.958,-0.01207
1316,30,30,30,15,15,0.958,-0.01192
1317,30,30,30,15,15,0.958,-0.01176
1318,30,30,30,15,15,0.958,-0.0116
1319,30,30,30,15,15,0.958,-0.01145
1320,30,30,30,15,15,0.958,-0.01133
1321,30,30,30,15,15,0.958,-0.01123
1322,30,30,30,15,15,0.9585,-0.01115
1323,30,30,30,15,15,0.959,-0.01109
1324,30,30,30,15,15,0.959,-0.01105
1325,30,30,30,15,15,0.9595,-0.01101
1326,30,30,30,15,15,0.96,-0.010956
1327,30,30,30,15,15,0.96,-0.010895
1328,30,30,30,15,15,0.96,-0.01082
1329,30,30,30,15,15,0.96,-0.01071
1330,30,30,30,15,15,0.96,-0.0106
1331,30,30,30,15,15,0.96,-0.01046
1332,30,30,30,15,15,0.96,-0.01033
1333,30,30,30,15,15,0.96,-0.01019
1334,30,30,30,15,15,0.9595,-0.01008
1335,30,30,30,15,15,0.96,-0.00998
1336,30,30,30,15,15,0.96,-0.0099
1337,30,30,30,15,15,0.9604,-0.00984
1338,30,30,30,15,15,0.9604,-0.00981
1339,30,30,30,15,15,0.961,-0.00979
1340,30,30,30,15,15,0.9614,-0.009766
1341,30,30,30,15,15,0.9614,-0.009735
1342,30,30,30,15,15,0.9614,-0.0097
1343,30,30,30,15,15,0.962,-0.00964
1344,30,30,30,15,15,0.962,-0.00957
1345,30,30,30,15,15,0.9614,-0.00947
1346,30,30,30,15,15,0.9614,-0.00936
1347,30,30,30,15,15,0.9614,-0.00925
1348,30,30,30,15,15,0.961,-0.00914
1349,30,30,30,15,15,0.961,-0.00904
1350,30,30,30,15,15,0.961,-0.00896
1351,30,30,30,15,15,0.9614,-0.008896
1352,30,30,30,15,15,0.9614,-0.00886
1353,30,30,30,15,15,0.962,-0.008835
1354,30,30,30,15,15,0.962,-0.00883
1355,30,30,30,15,15,0.9624,-0.00883
1356,30,30,30,15,15,0.9624,-0.00883
1357,30,30,30,15,15,0.963,-0.00882
1358,30,30,30,15,15,0.963,-0.0088
1359,30,30,30,15,15,0.963,-0.00875
1360,30,30,30,15,15,0.963,-0.00869
1361,30,30,30,15,15,0.9624,-0.00861
1362,30,30,30,15,15,0.9624,-0.00853
1363,30,30,30,15,15,0.962,-0.00844
1364,30,30,30,15,15,0.962,-0.008354
1365,30,30,30,15,15,0.962,-0.008286
1366,30,30,30,15,15,0.962,-0.00824
1367,30,30,30,15,15,0.962,-0.00821
1368,30,30,30,15,15,0.962,-0.0082
1369,30,30,30,15,15,0.9624,-0.00821
1370,30,30,30,15,15,0.9624,-0.00823
1371,30,30,30,15,15,0.963,-0.00826
1372,30,30,30,15,15,0.963,-0.008286
1373,30,30,30,15,15,0.9634,-0.00831
1374,30,30,30,15,15,0.9634,-0.00831
1375,30,30,30,15,15,0.9634,-0.00829
1376,30,30,30,15,15,0.963,-0.00826
1377,30,30,30,15,15,0.9624,-0.00822
1378,30,30,30,15,15,0.9624,-0.008156
1379,30,30,30,15,15,0.962,-0.0081
1380,30,30,30,15,15,0.962,-0.00805
1381,30,30,30,15,15,0.9614,-0.00801
1382,30,30,30,15,15,0.9614,-0.00799
1383,30,30,30,15,15,0.9614,-0.00799
1384,30,30,30,15,15,0.9614,-0.00801
1385,30,30,30,15,15,0.962,-0.00806
1386,30,30,30,15,15,0.9624,-0.00812
1387,30,30,30,15,15,0.9624,-0.00819
1388,30,30,30,15,15,0.9624,-0.008255
1389,30,30,30,15,15,0.963,-0.00832
1390,30,30,30,15,15,0.9624,-0.00838
1391,30,30,30,15,15,0.9624,-0.00841
1392,30,30,30,15,15,0.962,-0.00843
1393,30,30,30,15,15,0.9614,-0.00843
1394,30,30,30,15,15,0.961,-0.00842
1395,30,30,30,15,15,0.9604,-0.008415
1396,30,30,30,15,15,0.96,-0.00841
1397,30,30,30,15,15,0.9595,-0.00841
1398,30,30,30,15,15,0.9595,-0.00842
1399,30,30,30,15,15,0.9595,-0.00847
1400,30,30,30,15,15,0.9595,-0.00854
1401,30,30,30,15,15,0.9595,-0.00863
1402,30,30,30,15,15,0.9595,-0.00874
1403,30,30,30,15,15,0.96,-0.00888
1404,30,30,30,15,15,0.96,-0.009026
1405,30,30,30,15,15,0.96,-0.00917
1406,30,30,30,15,15,0.96,-0.009315
1407,30,30,30,15,15,0.9595,-0.009445
1408,30,30,30,15,15,0.959,-0.00957
1409,30,30,30,15,15,0.958,-0.00967
1410,30,30,30,15,15,0.9575,-0.00976
1411,30,30,30,15,15,0.9565,-0.009834
1412,30,30,30,15,15,0.9556,-0.0099
1413,30,30,30,15,15,0.955,-0.00999
1414,30,30,30,15,15,0.954,-0.01008
1415,30,30,30,15,15,0.9536,-0.0102
1416,30,30,30,15,15,0.9536,-0.010345
1417,30,30,30,15,15,0.953,-0.01054
1418,30,30,30,15,15,0.953,-0.01075
1419,30,30,30,15,15,0.953,-0.01101
1420,30,30,30,15,15,0.953,-0.01129
1421,30,30,30,15,15,0.953,-0.0116
1422,30,30,30,15,15,0.9526,-0.01192
1423,30,30,30,15,15,0.952,-0.012245
1424,30,30,30,15,15,0.951,-0.012566
1425,30,30,30,15,15,0.95,-0.01288
1426,30,30,30,15,15,0.9487,-0.01318
1427,30,30,30,15,15,0.9473,-0.01347
1428,30,30,30,15,15,0.9453,-0.013756
1429,30,30,30,15,15,0.944,-0.01404
1430,30,30,30,15,15,0.9424,-0.014336
1431,30,30,30,15,15,0.941,-0.014656
1432,30,30,30,15,15,0.9395,-0.01501
1433,30,30,30,15,15,0.939,-0.0154
1434,30,30,30,15,15,0.938,-0.01587
1435,30,30,30,15,15,0.937,-0.01639
1436,30,30,30,15,15,0.9365,-0.01697
1437,30,30,30,15,15,0.9355,-0.01762
1438,30,30,30,15,15,0.9346,-0.01833
1439,30,30,30,15,15,0.933,-0.0191
1440,30,30,30,15,15,0.9316,-0.0199
1441,30,30,30,15,15,0.929,-0.02074
1442,30,30,30,15,15,0.9263,-0.02159
1443,30,30,30,15,15,0.9233,-0.02246
1444,30,30,30,15,15,0.92,-0.02335
1445,30,30,30,15,15,0.916,-0.02423
1446,30,30,30,15,15,0.912,-0.02515
1447,30,30,30,15,15,0.9087,-0.0261
1448,30,30,30,15,15,0.905,-0.02708
1449,30,30,30,15,15,0.9014,-0.02815
1450,30,30,30,15,15,0.898,-0.02931
1451,30,30,30,15,15,0.8945,-0.0306
1452,30,30,30,15,15,0.891,-0.03204
1453,30,30,30,15,15,0.8877,-0.03363
1454,30,30,30,15,15,0.884,-0.0354
1455,30,30,30,15,15,0.8794,-0.03735
1456,30,30,30,15,15,0.8745,-0.0395
1457,30,30,30,15,15,0.8687,-0.04178
1458,30,30,30,15,15,0.8613,-0.04428
1459,30,30,30,15,15,0.8535,-0.0469
1460,30,30,30,15,15,0.844,-0.0497
1461,30,30,30,15,15,0.834,-0.0526
1462,30,30,30,15,15,0.823,-0.05566
1463,30,30,30,15,15,0.811,-0.05884
1464,30,30,30,15,15,0.7983,-0.06216
1465,30,30,30,15,15,0.7856,-0.0657
1466,30,30,30,15,15,0.772,-0.0694
1467,30,30,30,15,15,0.7573,-0.07336
1468,30,30,30,15,15,0.7427,-0.07764
1469,30,30,30,15,15,0.727,-0.0823
1470,30,30,30,15,15,0.71,-0.08734
1471,30,30,30,15,15,0.6914,-0.0929
1472,30,30,30,15,15,0.6714,-0.099
1473,30,30,30,15,15,0.6484,-0.10565
1474,30,30,30,15,15,0.6226,-0.1128
1475,30,30,30,15,15,0.5938,-0.12054
1476,30,30,30,15,15,0.5615,-0.1288
1477,30,30,30,15,15,0.5264,-0.1373
1478,30,30,30,15,15,0.4878,-0.1462
1479,30,30,30,15,15,0.4468,-0.1553
1480,30,30,30,15,15,0.404,-0.1643
1481,30,30,30,15,15,0.36,-0.1731
1482,30,30,30,15,15,0.3164,-0.1815
1483,30,30,30,15,15,0.2744,-0.1893
1484,30,30,30,15,15,0.2349,-0.1963
1485,30,30,30,15,15,0.1995,-0.2023
1486,30,30,30,15,15,0.1693,-0.2072
1487,30,30,30,15,15,0.1455,-0.2107
1488,30,30,30,15,15,0.1288,-0.213
1489,30,30,30,15,15,0.1198,-0.2139
1490,30,30,30,15,15,0.1188,-0.2134
1491,30,30,30,15,15,0.1256,-0.2115
1492,30,30,30,15,15,0.1399,-0.2085
1493,30,30,30,15,15,0.161,-0.2042
1494,30,30,30,15,15,0.188,-0.1989
1495,30,30,30,15,15,0.2198,-0.1926
1496,30,30,30,15,15,0.2551,-0.1858
1497,30,30,30,15,15,0.2927,-0.1785
1498,30,30,30,15,15,0.3313,-0.1708
1499,30,30,30,15,15,0.3699,-0.163
1500,30,30,30,15,15,0.4075,-0.1552
